date,open,high,low,close,volume,ticker,ticker_id,hl_range,body_ratio,close_position,return_1d,obv_change,return_5d,rsi,atr_ratio,ema_ratio,bb_pctb,volume_ratio,vol_trend,macd_hist,label
2016-12-26,72.07,72.07,69.15,71.7,169870,SAB,71,0.04072524407252423,0.12671232876712052,0.8732876712328794,0.0,-0.18005885524305867,-0.05657894736842106,81.17767779196488,0.04007326205454593,0.028038967250869407,0.42194408446569576,0.8067649140137825,0.27339600958336924,-0.45020939723912273,1
2016-12-27,71.7,72.72,70.28,72.07,69880,SAB,71,0.03385597335923405,0.15163934426229125,0.7336065573770466,0.005160390516038893,0.6303988911762908,0.019377652050919236,81.34909432833274,0.0394381331255746,0.02333699064237793,0.38595277767269437,0.33618458400284806,0.22464781748714838,-0.45020939723912273,1
2016-12-28,72.72,72.72,71.74,72.39,28530,SAB,71,0.013537781461527891,0.3367346938775479,0.663265306122452,0.0044401276536700784,0.1311650008192692,0.0055563272676761866,81.50596584840702,0.03742622432723749,0.020692388475933132,0.39679105757153904,0.14610015516420263,0.20942277548211416,-0.45020939723912273,0
2016-12-29,72.07,72.07,70.25,71.7,98560,SAB,71,0.02538354253835416,0.20329670329669874,0.7967032967033012,-0.009531703273932823,-0.0700287964119161,-0.01483924154987637,79.94455615664148,0.03721926372547657,0.014639063990820711,0.3702025248882122,0.5897276339093389,0.1790093330549536,-0.45020939723912273,1
2016-12-30,72.07,72.07,71.16,71.96,96740,SAB,71,0.012645914396887113,0.12087912087912071,0.8791208791208793,0.0036262203626218348,0.13231325598279475,0.0036262203626218348,80.09926160326174,0.0353391524244786,0.01198718544303512,0.43653615125880524,0.7007605939876856,0.23730990531286772,-0.45020939723912273,0
2017-01-03,71.96,71.96,71.3,71.7,63170,SAB,71,0.009205020920502044,0.3939393939393822,0.6060606060606178,-0.003613118399110493,0.04578019479185216,0.0,79.43933805423052,0.03359142290301975,0.008651929255490076,0.41785641532423695,0.4952645278640198,0.26921047405481574,-0.45020939723912273,0
2017-01-04,71.7,72.28,70.97,71.7,87490,SAB,71,0.018270571827057214,0.0,0.5572519083969486,0.0,-0.045581267424270835,-0.005133897599555848,79.43933805423052,0.03249707639759386,0.006500335272638935,0.306469010420631,0.9082698336897619,0.5891257576508573,-0.45020939723912273,1
2017-01-05,71.7,72.07,71.34,71.74,27170,SAB,71,0.010175634234736407,0.05479452054793507,0.547945205479448,0.0005578800557879404,-0.045653171096786654,-0.008979140765299154,79.46951812589123,0.03088586254948149,0.0052062722245624915,0.35593680171388636,0.3629053801357055,0.3969425890353359,-0.3954393138614567,1
2017-01-06,72.03,76.4,71.77,74.98,212390,SAB,71,0.06174979994665256,0.6371490280777531,0.6933045356371493,0.0451630889322554,0.37422245362124246,0.045746164574616444,81.79989789221577,0.03187971376261997,0.018479611425385123,1.1342328781526265,2.3375265515457677,1.4403868718364865,0.006941147808723902,0
2017-01-09,74.98,75.7,74.61,74.61,31390,SAB,71,0.014609301702184739,0.3394495412844068,0.0,-0.004934649239797362,0.17541737236873942,0.03682601445247369,80.67373523928896,0.03079291572651713,0.020481560156246692,0.9519744984545635,0.3546131339034558,1.5491406702885195,0.08152156100561037,0
