date,open,high,low,close,volume,ticker,ticker_id,hl_range,body_ratio,close_position,return_1d,obv_change,return_5d,rsi,atr_ratio,ema_ratio,bb_pctb,volume_ratio,vol_trend,macd_hist,label
2010-02-26,8.32,8.32,8.17,8.3,18410,KDH,51,0.018072289156626547,0.13333333333333017,0.8666666666666698,0.01591187270501848,-0.5592862210533477,-0.06846240179573504,68.03722435940898,0.02649879108838662,-0.03300634064417385,0.2788277693310898,0.8546889507892294,1.3696103089280582,-0.03159279306840146,1
2010-03-01,8.36,8.36,8.26,8.36,24900,KDH,51,0.011961722488038236,0.0,1.0,0.0072289156626503814,0.1666022419791264,-0.045662100456621,68.58939493977846,0.02528383081371255,-0.023416327525888625,0.3534478805662064,1.4706750930246293,1.3278253958309363,0.004490692715361483,0
2010-03-02,8.24,8.32,8.02,8.24,5560,KDH,51,0.03640776699029135,0.0,0.7333333333333337,-0.014354066985645786,0.7954542334062346,-0.011990407673860837,66.12883292874892,0.026767048654943476,-0.02192472675430568,0.3188780597280897,0.3411042944785276,0.7139686920205093,0.011271568764891493,0
2010-03-03,7.98,8.17,7.97,7.98,7850,KDH,51,0.02506265664160403,0.0,0.05000000000000333,-0.03155339805825241,0.7954542334062346,0.0037735849056603765,61.021035107894846,0.028081688613655082,-0.02934674501442469,0.19247016882624007,0.48269077046055464,0.8403658421002012,-0.008273552487630093,1
2010-03-04,8.23,8.36,8.23,8.26,7700,KDH,51,0.015738498789346127,0.23076923076922762,0.23076923076922762,0.0350877192982455,0.7954542334062346,0.011015911872704898,64.22570493788834,0.028477986654968677,-0.019028569245249316,0.4418111564256886,0.4783202882345633,0.9794628556373605,0.02107191722852622,0
2010-03-05,7.85,8.13,7.85,7.85,10450,KDH,51,0.03566878980891734,0.0,0.0,-0.049636803874092084,0.7954542334062346,-0.05421686746987964,56.85465239258816,0.03155565247507313,-0.028983314995616793,0.12257123216630497,0.70242656449553,1.135433868684478,-0.007558840168363917,1
2010-03-08,8.24,8.24,8.0,8.24,129570,KDH,51,0.029126213592233035,0.0,1.0,0.04968152866242037,0.7954542334062346,-0.014354066985645786,61.39350832832999,0.03129554728745851,-0.015321278827063689,0.6048315688070662,3.5825425826486454,1.3040915046057289,0.02918371450351434,1
2010-03-09,8.65,8.65,8.36,8.65,85600,KDH,51,0.03352601156069375,0.0,1.0,0.04975728155339798,0.7954542334062346,0.04975728155339798,65.50223556874072,0.031068365197626388,0.00740055705147058,1.0139183415384516,2.6888644573582536,1.2603354164173783,0.08407741328350378,0
2010-03-10,8.65,8.95,8.54,8.65,43550,KDH,51,0.04739884393063585,0.0,0.2682926829268321,0.0,0.7954542334062346,0.08395989974937335,65.5022355687407,0.03223482796426992,0.015858187302162152,0.8978414222578219,1.2723129510064566,1.4195303652386009,0.09192369877566603,0
2010-03-11,8.47,8.89,8.36,8.36,67670,KDH,51,0.06339712918660301,0.2075471698113226,0.0,-0.03352601156069379,0.7954542334062346,0.012106537530266248,60.242839072275274,0.03549902943081129,0.006900054818152368,0.5746953056834263,1.6864377211782884,1.1557827419035744,0.05000600749748319,1
2010-03-12,8.36,8.54,8.36,8.54,7940,KDH,51,0.021077283372365307,1.0,1.0,0.021531100478468845,0.7954542334062346,0.0878980891719745,62.267952499660225,0.03377412611693352,0.00940467492248187,0.7275815310501242,0.20317817753780804,0.9892583521965115,0.04450165920473493,0
2010-03-15,8.82,8.82,8.5,8.54,69650,KDH,51,0.037470725995316194,0.8750000000000028,0.12499999999999722,0.0,0.18016574970401839,0.036407766990291135,62.267952499660225,0.03403816896538943,0.009557285652334935,0.7021779665743596,1.5991642558662809,0.6402518760930828,0.03421407501934419,0
