date,open,high,low,close,volume,ticker,ticker_id,hl_range,body_ratio,close_position,return_1d,obv_change,return_5d,rsi,atr_ratio,ema_ratio,bb_pctb,volume_ratio,vol_trend,macd_hist,label
2006-12-11,4.96,4.96,4.54,4.54,67600,ACB,1,0.09251101321585901,1.0,0.0,0.0,0.7954542334062346,0.0861244019138756,58.34999068701159,0.07547220367807124,0.024795438239144874,0.8128614760001969,1.1281708945260347,0.7381957603327579,0.05349615870185597,0
2006-12-12,4.99,5.08,4.34,4.41,29000,ACB,1,0.10166319448645784,0.7837837837837837,0.09459459459459495,-0.028634361233480177,0.7954542334062346,0.11363636363636376,52.382861501180166,0.07547220367807124,0.016939232595852838,0.6858862375515946,0.47666009204470744,1.0670405240843681,0.032915766239398694,1
2006-12-13,4.51,4.6,4.38,4.51,70500,ACB,1,0.048780487804877995,0.0,0.590909090909091,0.0226757369614512,0.7954542334062346,0.11358024691358026,56.10175023956071,0.07547220367807124,0.01938943494786427,0.7720418068086271,1.087962962962963,0.9007443507557319,0.02906189248374518,0
2006-12-14,4.51,4.6,4.47,4.51,45600,ACB,1,0.02882483370288246,0.0,0.3076923076923082,0.0,0.7954542334062346,0.04157043879907607,56.10175023956071,0.07547220367807124,0.018577260327923506,0.7308616612583705,0.7268090532355754,0.5766200157766926,0.021341902463797555,1
2006-12-15,4.57,4.67,4.52,4.63,56800,ACB,1,0.03239740820734349,0.39999999999999647,0.7333333333333337,0.026607538802660757,0.7954542334062346,0.01982378854625555,60.40539592700335,0.07547220367807124,0.025028750162340074,0.8030713228278908,0.9089454312690031,0.717274856838694,0.025387728806848052,0
2006-12-18,4.63,4.7,4.6,4.63,70400,ACB,1,0.02159827213822906,0.0,0.3000000000000009,0.0,0.7954542334062346,0.01982378854625555,60.40539592700335,0.07547220367807124,0.025274387877483928,0.747565277293685,1.162099702872235,0.40430332582998785,0.02030146657349679,0
2006-12-19,4.67,4.67,4.6,4.63,37400,ACB,1,0.01511879049676032,0.5714285714285696,0.4285714285714304,0.0,0.7954542334062346,0.049886621315192725,60.40539592700334,0.07547220367807124,0.023014114740029346,0.7236222845940411,0.7032719067318541,0.4737250096551916,0.012460465557684278,1
2006-12-20,4.63,4.67,4.63,4.65,57400,ACB,1,0.008602150537634416,0.5000000000000111,0.5000000000000111,0.004319654427645814,0.7954542334062346,0.031042128603104402,61.197266894336536,0.07547220367807124,0.021348852004201557,0.7811834610456767,1.1312573906188412,0.45197950988810315,0.0068910553703202745,0
2006-12-21,4.63,4.67,4.54,4.63,44600,ACB,1,0.028077753779697602,0.0,0.6923076923076917,-0.004301075268817289,0.7954542334062346,0.026607538802660757,59.90699675214617,0.07547220367807124,0.01731041810422007,0.7083212905960424,0.8450170519136037,0.1679299334089339,-0.000963062366100359,0
2006-12-22,4.51,4.51,4.34,4.49,41000,ACB,1,0.037861915367483276,0.11764705882352695,0.882352941176473,-0.030237580993520474,-0.19817287420941673,-0.030237580993520474,51.69122821249417,0.07547220367807124,0.004342477113544074,0.26519439972140507,0.7880069190851432,0.8526171467060542,-0.020242383234255854,1
2006-12-25,4.45,4.57,4.34,4.51,48400,ACB,1,0.05099778270509987,0.26086956521738913,0.739130434782607,0.00445434298440972,0.14195361911454674,-0.02591792656587477,52.689423535206416,0.07547220367807124,2.6628962709995818e-05,0.34201245651077045,0.9658750748353622,0.8958100290659916,-0.02340569854462478,1
2006-12-26,4.54,4.67,4.51,4.67,34000,ACB,1,0.03426124197002144,0.8124999999999987,1.0,0.0354767184035476,0.3808854532677442,0.008639308855291628,59.838838002357285,0.07547220367807124,0.009431143470793213,0.8115301852758526,0.6718039913060659,1.459494962476303,-0.005487290743209874,1
2006-12-27,4.67,4.77,4.67,4.74,63900,ACB,1,0.021097046413502032,0.7000000000000053,0.7000000000000053,0.014989293361884481,0.3039559339008513,0.019354838709677358,62.50822176951738,0.07165432494570075,0.017182329960167886,0.9296953125512005,1.2792792792792793,1.5309479793646181,0.00767825711157713,0
2006-12-28,4.73,4.99,4.73,4.74,96000,ACB,1,0.05485232067510544,0.03846153846153767,0.03846153846153767,0.0,0.6789168278529981,0.023758099352051865,62.50822176951737,0.07045418178351537,0.018709454566835815,0.8481046706123109,1.745771958537916,0.880383999105616,0.009362947577043458,1
2006-12-29,4.92,4.92,4.79,4.83,80700,ACB,1,0.026915113871635588,0.6923076923076917,0.3076923076923082,0.018987341772151778,0.7954542334062346,0.07572383073496658,65.88897414573552,0.06686463592872252,0.0236771242973417,0.9556977557886853,1.4064133844545137,0.8539247871794878,0.015451215012070682,0
2007-01-02,4.83,4.83,4.73,4.83,80300,ACB,1,0.020703933747411935,0.0,1.0,0.0,0.7954542334062346,0.07095343680709543,65.88897414573552,0.06356744291577177,0.023461914952565888,0.8567982531803819,1.375706698646565,0.5822924312091292,0.012569272948254412,0
2007-01-03,4.83,4.86,4.78,4.81,42700,ACB,1,0.016632016632016647,0.25000000000000555,0.3749999999999917,-0.0041407867494824835,0.5185750636132316,0.02997858672376874,64.39249917801504,0.060460346609464054,0.019855339268175065,0.7566822899037093,0.7249575551782682,0.6013609342278964,0.0047044097870402035,1
2007-01-04,4.96,4.99,4.83,4.99,79800,ACB,1,0.03206412825651305,0.1875000000000014,1.0,0.037422037422037535,0.4523809523809524,0.052742616033755185,70.81669023487126,0.05669317883609773,0.028470533465310144,0.9551805949982434,1.3052011776251227,0.9440454462141035,0.016643975120601395,1
2007-01-05,5.02,5.15,4.99,5.07,80600,ACB,1,0.03155818540433928,0.31250000000000416,0.5,0.01603206412825653,0.7619047619047619,0.06962025316455689,73.13644760558037,0.05406715287542491,0.03443358143539044,0.9323400935065997,1.2449799196787148,0.9443767996238259,0.023056467062576316,0
2007-01-08,5.05,5.15,4.89,5.04,53100,ACB,1,0.05158730158730172,0.03846153846153754,0.5769230769230768,-0.00591715976331364,0.18938727645851655,0.04347826086956519,70.86168822675077,0.054188861196418046,0.03163154953474012,0.8292962765184099,0.8051554207733131,1.3005383532393857,0.014651535538695332,0
2007-01-09,5.05,5.08,4.96,5.02,48900,ACB,1,0.023904382470119546,0.25000000000000183,0.4999999999999963,-0.003968253968254065,0.04602755790090882,0.039337474120082705,69.31388667168254,0.05222615517343926,0.026257893474829208,0.767458486678233,0.740909090909091,1.2460503140336026,0.0031856280865876774,1
2007-01-10,5.06,5.16,5.06,5.12,67700,ACB,1,0.019531250000000104,0.6000000000000018,0.6000000000000018,0.019920318725099806,0.4225871313672922,0.06444906444906451,72.5431880687972,0.049501658574478885,0.02801818020069935,0.8695552317102581,0.975926192878766,0.9346419368707293,0.00486402216983961,1
2007-01-11,5.16,5.16,5.03,5.16,87800,ACB,1,0.025193798449612382,0.0,1.0,0.0078125,0.35457429931253304,0.03406813627254501,73.73390067812448,0.04740905862011787,0.02862198774380542,0.8578395936939172,1.2235228539576366,0.845190916011901,0.0048411770950267385,1
2007-01-12,5.32,5.32,5.09,5.22,65300,ACB,1,0.04406130268199242,0.43478260869565366,0.5652173913043463,0.011627906976744207,0.25893635571054924,0.029585798816567976,75.45348185870782,0.04666392518113721,0.029931597017520684,0.8842185305927693,0.9506478381132625,0.7174974370564108,0.006126484470123483,1
2007-01-15,5.16,5.25,5.16,5.25,45100,ACB,1,0.017142857142857116,1.0,1.0,0.005747126436781658,0.5348779886615725,0.04166666666666674,76.28932671711965,0.04430767296315607,0.02950502150419121,0.8545530744105999,0.6924612313833871,0.4638943964626734,0.004486738099054935,1
2007-01-16,5.25,5.32,5.22,5.3,100800,ACB,1,0.018867924528301987,0.49999999999999556,0.7999999999999965,0.00952380952380949,0.7954542334062346,0.055776892430278835,77.65500816949734,0.042102408082687365,0.029638951405043246,0.8683482916052064,1.50044656147663,0.19007876401884483,0.0040275954652618795,0
2007-01-17,5.38,5.54,5.19,5.25,169500,ACB,1,0.0666666666666666,0.3714285714285715,0.1714285714285705,-0.009433962264150941,0.3050647820965842,0.025390625,73.11952490092531,0.044229332202682436,0.02386027342813013,0.7588982797065201,2.122464312546957,0.6871751416080962,-0.006096494101324554,1
2007-01-18,5.3,5.45,5.27,5.45,90800,ACB,1,0.03302752293577993,0.8333333333333325,1.0,0.03809523809523818,0.258637517079836,0.056201550387597,78.52299241346823,0.04218416674748462,0.031438851172651994,1.0188617301168652,1.1215415019762847,1.417143114161147,0.0075835840127674164,1
2007-01-19,5.51,5.8,5.41,5.72,78000,ACB,1,0.06818181818181814,0.5384615384615388,0.7948717948717945,0.04954128440366956,0.2513850415512465,0.09578544061302674,82.31953601658273,0.04219216051522584,0.04746495464190836,1.0940802736445572,0.966542750929368,1.4123556590724482,0.03421175691788157,0
2007-01-22,5.75,5.96,5.61,5.72,117500,ACB,1,0.06118881118881113,0.0857142857142865,0.314285714285713,0.0,0.16075156576200417,0.08952380952380956,82.31953601658273,0.04354906413476765,0.049204598193951066,0.9405401355075209,1.3484048657333028,1.5531315919397983,0.032473996625458634,1
2007-01-23,6.29,6.29,5.8,6.25,74400,ACB,1,0.07840000000000004,0.08163265306122452,0.9183673469387754,0.0689084432008746,0.10186592950932964,0.17620023735030774,82.31953601658273,0.04352352467498654,0.07469991877254745,1.0984104423417862,0.8295239157096667,1.2627001783849723,0.07363417428448843,1
2007-01-24,6.25,6.72,5.64,6.51,100800,ACB,1,0.10166319448645784,0.24074074074074053,0.8055555555555556,0.04159999999999986,0.6209386281588448,0.17620023735030774,82.31953601658273,0.05065049791356875,0.07469991877254745,1.0218734300756005,1.0838709677419356,1.2339417128843364,0.09373388772293015,0
2007-01-25,6.7,6.77,5.92,6.25,52400,ACB,1,0.10166319448645784,0.5294117647058828,0.3882352941176473,-0.03993855606758834,0.31141439205955335,0.14678899082568808,77.92449617437387,0.05870344729628941,0.07469991877254745,0.8030346804478378,0.5857366420746702,1.544168261369102,0.0478988633561451,0
2007-01-26,6.19,6.25,5.77,6.15,56900,ACB,1,0.07804878048780495,0.08333333333333333,0.7916666666666676,-0.015999999999999903,0.0911732152739347,0.07517482517482521,73.62914789198724,0.060971603865546044,0.055785496078853525,0.7030461766634566,0.642067253441661,1.546744359149285,0.002078153891061585,0
2007-01-29,6.03,6.15,5.83,6.13,40300,ACB,1,0.05220228384991848,0.3124999999999986,0.9374999999999987,-0.003252032520325243,0.03541781959048146,0.07167832167832167,72.76524868028862,0.06052994324225597,0.04185057880187548,0.6525010134981936,0.45722713864306785,0.8801209452291291,-0.02690465144760057,1
2007-01-30,6.32,6.43,6.12,6.32,38200,ACB,1,0.04905063291139234,0.0,0.6451612903225821,0.030995106035889064,-0.013296537882589061,0.011200000000000099,75.68409980275021,0.05802024386274161,0.04222542493125081,0.7196107303776681,0.46653639472398634,0.7569304015943958,-0.022446576454132117,1
2007-01-31,6.44,6.44,6.32,6.36,40300,ACB,1,0.018867924528301903,0.6666666666666666,0.3333333333333333,0.006329113924050667,-0.0791759465478842,-0.02304147465437778,76.26092392773933,0.05488480723004101,0.04041996093375344,0.7122218312502643,0.5843967517401392,0.5214264448034184,-0.021381820450672717,0
2007-02-01,6.48,6.67,6.19,6.28,64300,ACB,1,0.07643312101910821,0.41666666666666746,0.1874999999999999,-0.012578616352201255,-0.09815515610217597,0.0048000000000001375,72.55387469864232,0.05707320133962455,0.03178225606857632,0.6127182994786983,0.969687829889911,0.4829017048815183,-0.0334446018896854,0
2007-02-02,6.77,6.77,6.22,6.27,25500,ACB,1,0.08771929824561402,0.9090909090909094,0.09090909090909062,-0.0015923566878981443,-0.06542411563332065,0.019512195121951015,72.08219305142003,0.05934673225526256,0.024819612319131545,0.5586520986096273,0.417622011136587,0.4991005086893396,-0.04021959844797399,0
2007-02-05,6.38,6.38,6.19,6.2,38200,ACB,1,0.0306451612903225,0.9473684210526325,0.05263157894736744,-0.011164274322168932,-0.06614110101549973,0.011419249592169667,68.71459623575814,0.057918803526802426,0.016112887439337253,0.32676283531573336,0.7189911537737624,0.23562880346355577,-0.049019601196065854,1
2007-02-06,6.12,6.28,6.12,6.23,39500,ACB,1,0.025682182985553793,0.6875000000000013,0.6875000000000013,0.004838709677419395,-0.06127637935418256,-0.014240506329113889,69.37495021670371,0.05535720665283508,0.012628992639147851,0.40430512470616,0.7957292506043513,0.3531597839401397,-0.04577577534039068,1
2007-02-07,6.25,6.77,6.22,6.35,75400,ACB,1,0.08661417322834643,0.18181818181818124,0.23636363636363625,0.019261637239165186,-0.015842302575885838,-0.0015723270440252124,71.92742770066194,0.056618449570451215,0.016181978117227214,0.8223291856099595,1.6008492569002124,0.6487292895387884,-0.028759255654831367,0
2007-02-08,6.38,6.44,6.25,6.28,100800,ACB,1,0.030254777070063757,0.5263157894736813,0.15789473684210625,-0.011023622047244053,-0.06504065040650407,0.0,68.3487924164946,0.05532134909054536,0.012564433257072682,0.5768307474678261,1.940700808625337,0.9639357328345614,-0.0286112045030103,0
2007-02-09,6.32,6.41,6.22,6.28,76200,ACB,1,0.030254777070063757,0.21052631578947345,0.3157894736842125,0.0,-0.03269569936236603,0.0015948963317384823,68.3487924164946,0.05353087966051096,0.00993842551191193,0.5379485462949022,1.4145164284388343,0.8968027051273452,-0.0269768445642512,0
2007-02-12,6.3,6.35,6.27,6.28,95300,ACB,1,0.012738853503184724,0.24999999999999445,0.12500000000000833,0.0,0.02017456002289312,0.012903225806451646,68.3487924164946,0.05061716350641623,0.007957781863616953,0.473135357681031,1.6051878052888664,0.9056955304293598,-0.024570686982847187,1
2007-02-13,6.35,6.41,6.32,6.41,91600,ACB,1,0.014040561622464877,0.6666666666666733,1.0,0.02070063694267521,0.08965330444203684,0.028892455858748,71.62355797033011,0.04749704957280835,0.013000848065642057,0.9885174123832061,1.4155462834183279,1.1250901404779914,-0.008717972885744829,1
2007-02-14,6.41,6.77,6.41,6.73,62200,ACB,1,0.05349182763744419,0.8888888888888911,0.8888888888888911,0.0499219968798752,0.06512656672401082,0.0598425196850394,77.73124942647193,0.04582815899917342,0.02975037283981119,1.1342328781526265,0.929745889387145,1.218615394120135,0.028349997903192994,1
2007-02-15,6.7,6.93,6.7,6.91,83300,ACB,1,0.03328509406657012,0.9130434782608713,0.9130434782608713,0.026745913818722045,0.33253856942496496,0.10031847133757954,80.29984642547058,0.043823709229250385,0.04230981343931739,1.0767671306904465,1.2107558139534884,1.0687439168839588,0.05130441111748352,1
2007-02-26,6.93,7.52,6.93,7.52,180500,ACB,1,0.07845744680851062,1.0,1.0,0.0689084432008746,0.5856942496493689,0.17620023735030774,82.31953601658273,0.043186586246804354,0.07171992561374463,1.1263123635566858,2.1411625148279954,0.9933652883472279,0.10711911982678662,1
2007-02-27,7.57,8.22,7.57,8.12,70300,ACB,1,0.0800492610837439,0.846153846153844,0.846153846153844,0.0689084432008746,0.6842917251051893,0.17620023735030774,82.31953601658273,0.043296276139053444,0.07469991877254745,1.0799353799582632,0.80333676151297,0.8247398198532393,0.16099698947235253,0
2007-02-28,8.94,8.94,7.64,7.99,58000,ACB,1,0.10166319448645784,0.7307692307692303,0.26923076923076966,-0.016009852216748666,0.4204573701217997,0.17620023735030774,82.31953601658273,0.052479482471289834,0.07469991877254745,0.8986754395486046,0.649059982094897,1.3411916346178256,0.12684051862796958,0
2007-03-01,8.22,8.22,7.8,7.96,79400,ACB,1,0.05276381909547749,0.6190476190476194,0.38095238095238054,-0.003754693366708417,0.22692662667281957,0.17620023735030774,82.31953601658273,0.052683451581953304,0.07469991877254745,0.8106209375291414,0.8845811051693404,1.45356643088071,0.07476541799721481,0
2007-03-02,8.7,8.7,7.19,7.96,61700,ACB,1,0.10166319448645784,0.4900662251655628,0.5099337748344371,0.0,0.11935585727818124,0.15195369030390737,82.31953601658273,0.0624702402162646,0.07183694600768709,0.7543548271214393,0.7186953989516599,1.1959691472650495,0.02768855376727386,1
2007-03-05,8.06,8.7,8.06,8.38,202700,ACB,1,0.07637231503579937,0.5000000000000014,0.5000000000000014,0.05276381909547756,0.1199363169998231,0.11436170212765973,82.31953601658273,0.06140828893265479,0.07469991877254745,0.8250018640641331,2.0578680203045687,0.8359743991764182,0.03332906148948955,1
2007-03-06,8.54,9.2,8.54,8.99,181400,ACB,1,0.07341490545050057,0.6818181818181833,0.6818181818181833,0.0689084432008746,0.20542926138729287,0.1071428571428572,82.31953601658273,0.05966803588370739,0.07469991877254745,0.925049034069442,1.6935860330501353,1.0316971253278664,0.07557560578318623,1
2007-03-07,9.51,9.51,9.02,9.2,128000,ACB,1,0.05326086956521742,0.6326530612244905,0.36734693877550945,0.023359288097886344,0.37859830256365384,0.15143929912390486,82.31953601658273,0.058178597466839156,0.07469991877254745,0.9086237635343344,1.1557562076749435,0.8678340007645843,0.08109469314179907,0
2007-03-08,9.34,9.67,9.15,9.18,142400,ACB,1,0.056644880174291895,0.3076923076923082,0.05769230769230651,-0.0021739130434782483,0.3476257639868359,0.1532663316582914,82.31953601658273,0.058186743363164976,0.07469991877254745,0.8423362068564131,1.1989559653111055,0.8522484783600351,0.0473285229674798,0
2007-03-09,9.67,9.67,9.12,9.15,65200,ACB,1,0.06010928961748641,0.9454545454545434,0.05454545454545654,-0.0032679738562090277,0.2863187588152327,0.14949748743718594,82.31953601658273,0.058501217431382584,0.07469991877254745,0.7959260702581336,0.5574555403556771,0.8851716456094098,0.0037909479062075424,0
2007-03-12,9.67,9.67,8.38,8.88,102900,ACB,1,0.10166319448645784,0.6124031007751936,0.38759689922480645,-0.02950819672131144,-0.000868741115147686,0.059665871121718395,79.24300866879537,0.066350706350249,0.05498281653105175,0.6439660579702479,0.9423076923076923,0.5653498411656335,-0.059263178120506244,0
2007-03-13,9.02,9.02,8.67,8.67,121900,ACB,1,0.04036908881199534,1.0,0.0,-0.023648648648648796,-0.21027908261950815,-0.03559510567296997,72.91466151666941,0.06598719345092063,0.03308652847228122,0.5171340326237718,1.065932144106331,0.4228821645032466,-0.11005509287456516,0
2007-03-14,8.64,8.76,8.06,8.67,61800,ACB,1,0.08073817762399069,0.04285714285714199,0.8714285714285716,0.0,-0.27443513582127443,-0.05760869565217386,72.91466151666943,0.0670408351775685,0.021137975064049686,0.4809869566571879,0.5386090291092905,0.4551025431322599,-0.12320462205395993,0
2007-03-15,7.73,8.64,7.73,8.54,150100,ACB,1,0.10166319448645784,0.8901098901098886,0.8901098901098886,-0.014994232987312617,-0.3070750767513257,-0.06971677559912859,68.96076900272826,0.0710619984347921,0.009542005579056934,0.35366130271912305,1.2322469419587883,0.3901189154358524,-0.13078469487775513,1
2007-03-16,8.54,9.02,7.38,9.02,28400,ACB,1,0.10166319448645784,0.2926829268292686,1.0,0.0562060889929743,-0.2532894736842105,-0.014207650273224126,74.466374069193,0.07546169675507301,0.021552624335613002,0.6388156218739929,0.23970290344361916,0.9944637330902525,-0.07062647272974085,1
