date,open,high,low,close,volume,ticker,ticker_id,hl_range,body_ratio,close_position,return_1d,obv_change,return_5d,rsi,atr_ratio,ema_ratio,bb_pctb,volume_ratio,vol_trend,macd_hist,label
2006-07-26,1.77,1.78,1.77,1.77,73210,SJS,75,0.005649717514124299,0.0,0.0,-0.01666666666666672,-0.5592862210533477,-0.032786885245901676,74.46011188615209,0.02282050150834762,-0.0105657003195615,0.033283660049144966,1.2545840902080405,0.4680468732660669,-0.025108362224135157,1
2006-07-27,1.81,1.84,1.81,1.83,40540,SJS,75,0.016393442622950834,0.6666666666666666,0.6666666666666666,0.033898305084745894,-0.5555263848779207,-0.03684210526315779,76.40122193940186,0.023227936756716583,-0.004231761410432133,0.33089552205413486,0.664459450599882,1.1465945876776658,-0.01628194012070913,0
2006-07-28,1.86,1.86,1.81,1.81,23270,SJS,75,0.027624309392265217,1.0,0.0,-0.010928961748633892,-0.5592862210533477,-0.042328042328042215,74.37211594056907,0.02378029263781719,-0.004752395086739414,0.2875845559861161,0.43879994720069393,1.1482481654827292,-0.012680575889470858,0
2006-07-31,1.77,1.78,1.77,1.77,33530,SJS,75,0.005649717514124299,0.0,0.0,-0.02209944751381221,-0.5592862210533477,-0.053475935828877,70.34799667585393,0.02419492678643416,-0.011575215093013402,0.15081425814899094,0.7271583786948884,0.9782507004071829,-0.013434432385639943,0
2006-08-01,1.77,1.77,1.69,1.69,53820,SJS,75,0.047337278106508916,1.0,0.0,-0.04519774011299438,-0.5592862210533477,-0.061111111111111116,63.00534723255798,0.02691146514606298,-0.02768630974893793,-0.023258701670765956,1.1248119043638187,1.176968718974446,-0.019396327346336402,1
2006-08-02,1.69,1.75,1.69,1.75,53900,SJS,75,0.034285714285714315,1.0,1.0,0.035502958579881616,-0.20751571117096318,-0.011299435028248594,65.88165261224367,0.026581424051387907,-0.02112569762811245,0.27004396361036215,1.2122984188389825,1.1257742261857653,-0.011574593274477782,1
2006-08-03,1.8,1.83,1.8,1.83,56770,SJS,75,0.016393442622950834,1.0,1.0,0.04571428571428582,0.0004219053244451945,0.0,69.30809407339808,0.026726284042508777,-0.002188862068111197,0.629609019449493,1.2601833559013518,1.40541519870847,0.0020122608413770393,1
2006-08-04,1.89,1.9,1.86,1.86,56810,SJS,75,0.02150537634408592,0.7499999999999986,0.0,0.016393442622950838,0.7954542334062346,0.027624309392265234,70.50436363180226,0.027105157349127638,0.010967574728211194,0.7996323107979871,1.2134999465983125,1.2739200199181469,0.009996787398644458,0
2006-08-09,1.84,1.84,1.83,1.83,42050,SJS,75,0.005464480874316944,1.0,0.0,0.0,0.7954542334062346,0.04571428571428582,66.82878459938149,0.02485563277545886,0.007370122071152396,0.6515357526008152,0.898907629491866,0.6412389625334258,0.004340238009901823,0
2006-08-10,1.81,1.83,1.81,1.83,4900,SJS,75,0.010928961748633888,1.0,1.0,0.0,0.3899291497975709,0.0,66.82878459938149,0.023860870559257077,0.0065923277711879,0.6515357526008152,0.12150712906135225,0.574315443808782,0.002906824214682152,1
2006-08-11,1.86,1.87,1.86,1.87,63830,SJS,75,0.0053475935828877046,1.0,1.0,0.021857923497267784,0.30364372469635625,0.005376344086021501,68.95326839075507,0.0232104702293631,0.012619038132097193,0.8019369663402942,1.3502993378604218,0.36675951742323853,0.005681727352101125,1
2006-08-15,1.97,1.97,1.9,1.95,48460,SJS,75,0.03589743589743593,0.2857142857142857,0.7142857142857143,-0.010152284263959421,0.4616784999089751,0.06557377049180313,71.26199958479536,0.025157521995252796,0.031943209054589694,0.8933351950156394,0.9799203283926152,1.1144806734322315,0.013346105584079941,1
2006-08-16,1.97,2.04,1.97,2.04,74470,SJS,75,0.03431372549019611,1.0,1.0,0.04615384615384621,0.7954542334062346,0.11475409836065564,74.9842895859016,0.02548120387183678,0.04415649123599663,1.0377261104908666,1.4457386915162105,1.0857945357855803,0.018246799739678278,0
2006-08-17,2.06,2.07,2.04,2.04,27050,SJS,75,0.01470588235294108,0.6666666666666716,0.0,0.0,0.7954542334062346,0.11475409836065564,74.9842895859016,0.024711538049058516,0.04475581426264674,0.9041737580317685,0.5572953150109193,1.3066319154928197,0.015276437197771997,0
2006-08-21,2.01,2.01,2.0,2.0,33360,SJS,75,0.005154639175257737,1.0,0.0,-0.004975124378109319,-0.07907925206511596,0.015228426395939021,70.20687762775466,0.023085586371921978,0.02740732452145722,0.6874336024625953,0.7969041135158378,1.1620127135217644,-0.00043791492778688657,0
2006-08-22,1.95,1.97,1.94,1.97,31100,SJS,75,0.0152284263959391,0.6666666666666666,1.0,-0.015000000000000013,-0.022916926142732594,0.01025641025641022,66.58639855784125,0.02393855132958562,0.016591954655666763,0.5622152115175684,0.7746724455736561,0.30169120207788536,-0.007655836057035792,1
2006-08-23,1.97,2.0,1.97,2.0,23750,SJS,75,0.015000000000000013,1.0,1.0,0.015228426395939021,-0.17834718082070147,-0.019607843137254943,68.34440915934063,0.02296665355538171,0.015495142668395578,0.6217725131095979,0.6198454953544211,0.5776432521772583,-0.007311405571616657,1
2006-08-24,2.04,2.04,2.01,2.01,16190,SJS,75,0.014925373134328483,1.0,0.0,0.004999999999999893,-0.12700577154817022,-0.014705882352941346,68.93120369119262,0.022641542019897817,0.01522078473594668,0.6260994055127607,0.4104449233109393,0.5327600940595791,-0.00615562872207296,1
2006-08-25,2.01,2.03,2.01,2.03,34410,SJS,75,0.009852216748768483,1.0,1.0,0.00995024875621886,0.03298755878723191,0.00995024875621886,70.12401710781374,0.02152088293384694,0.016888714107437863,0.7392550744586427,0.9426622469386078,0.549847626594416,-0.003792175444132042,1
2006-08-30,2.32,2.32,2.3,2.3,79030,SJS,75,0.008695652173913052,1.0,0.0,0.040723981900452344,0.7954542334062346,0.1499999999999999,81.35323330556162,0.02362961100987028,0.06155267043271473,1.0649559982256116,2.23292741502557,0.712530001196422,0.023978630584154732,1
2006-08-31,2.27,2.41,2.27,2.41,82080,SJS,75,0.05809128630705399,1.0,1.0,0.04782608695652191,0.7954542334062346,0.17620023735030774,82.31953601658273,0.025089667136784864,0.07469991877254745,1.0292089035675858,2.007042253521127,0.13689091335967785,0.031339493444403566,1
2006-09-06,2.76,2.76,2.64,2.73,73530,SJS,75,0.043956043956043835,0.24999999999999908,0.7500000000000009,0.03409090909090895,0.7954542334062346,0.17620023735030774,82.31953601658273,0.026270306291426966,0.07469991877254745,0.9251116952337719,1.5003672869735554,0.39243358095608677,0.038314815261839524,1
