date,open,high,low,close,volume,ticker,hl_range,body_ratio,close_position,return_1d,obv_change,return_5d,rsi,atr_ratio,ema_ratio,bb_pctb,volume_ratio,vol_trend,macd_hist,label
2003-09-11,9.11,9.29,9.11,9.29,100,LAF,0.019375672766415473,1.0,1.0,0.019758507135016368,-0.024489795918367346,-0.010649627263045969,40.80866987027716,0.010198865031649561,-0.0062270611144887855,0.44527778856623607,0.14104372355430184,1.3135649310988875,0.0034537096111468546,0
2003-09-12,9.29,9.29,9.06,9.06,800,LAF,0.025386313465783513,1.0,0.0,-0.02475780409041961,-0.04710280373831776,-0.02475780409041961,33.911799729458096,0.011524100677012898,-0.011216364254321709,0.03536400402425449,1.0139416983523448,1.440560041356867,-0.011054946333679705,0
2003-09-17,8.82,8.82,8.73,8.73,340,LAF,0.010309278350515446,1.0,0.0,-0.010204081632653073,-0.09698358151966399,-0.04171240395170128,26.64939969692601,0.01200516422534389,-0.024822204310013696,0.08410809434653643,0.6017699115044248,0.8742862287605723,-0.03371615309732523,0
2003-09-18,8.73,8.73,8.59,8.59,600,LAF,0.01629802095459844,1.0,0.0,-0.016036655211912998,-0.12324077596044124,-0.07534983853606025,24.035829066760343,0.012493481522819547,-0.028524534858781148,0.061412611948225185,0.9917355371900827,0.7914507877224767,-0.03638984174449322,0
2003-09-22,8.49,8.73,8.49,8.73,500,LAF,0.027491408934707928,1.0,1.0,0.028268551236749095,-0.0283451438099208,-0.010204081632653073,34.267481184721746,0.013323112923704538,-0.020803376173623267,0.3473286593402532,0.7668711656441718,1.1279114633363658,0.0018714916388452019,0
2003-09-26,8.54,8.54,8.49,8.49,1800,LAF,0.00588928150765594,1.0,0.0,-0.016222479721900385,-0.12362998684787374,0.0,28.685589401664316,0.012088578339179597,-0.016478522304663623,0.1141538278703478,1.910828025477707,0.5536900390299466,0.006603812449527152,0
2003-09-30,8.26,8.26,8.21,8.21,2710,LAF,0.006090133982947494,1.0,0.0,-0.02261904761904754,-0.293007293007293,-0.05956471935853369,23.35095797232549,0.013158923343134473,-0.026492934809547064,-0.05241551849459311,2.580952380952381,0.675066465886122,-0.021806603885434345,0
2003-10-02,8.21,8.21,8.16,8.16,2650,LAF,0.0061274509803922435,1.0,0.0,-0.006090133982947665,-0.3653051858650757,-0.05446118192352267,22.46538738031414,0.011853412958536955,-0.026699218781823575,0.12577240040252252,1.8781006378454996,0.6889835284758902,-0.014131890088166732,0
2003-10-06,8.02,8.02,7.97,7.97,1150,LAF,0.006273525721455436,1.0,0.0,-0.01726263871763256,-0.4017717561229807,-0.05119047619047623,21.652642987354888,0.012135002820744123,-0.029043180423542037,0.10822526556017396,0.7315521628498728,0.9009498248176292,-0.013731672013054558,1
2003-10-07,8.07,8.07,8.02,8.02,1120,LAF,0.0062344139650873705,1.0,0.0,0.006273525721455453,-0.2354368932038835,-0.023142509135201106,22.45576593837606,0.012088596742583712,-0.025737204987732132,0.2117253795719049,0.6892307692307692,1.0727558055684725,-0.0016511027228280628,0
2003-10-08,7.93,8.02,7.93,8.02,1680,LAF,0.01122194513715709,1.0,1.0,0.0,-0.2354368932038835,-0.023142509135201106,22.45576593837606,0.012026693056481812,-0.022084344763595665,0.2569642424007657,1.023765996343693,1.0831441809473277,0.009202258638300431,0
2003-10-09,7.97,7.97,7.88,7.88,700,LAF,0.011421319796954297,1.0,0.0,-0.0174563591022443,-0.13955169920462762,-0.03431372549019607,21.652642987354888,0.012635088996272602,-0.024128901813854187,0.13031161228900803,0.44557606619987267,1.290704957650932,0.0031990758723003665,1
2003-10-10,7.69,7.97,7.69,7.97,5240,LAF,0.03513174404015049,1.0,1.0,0.011421319796954377,0.3570863024544735,-0.01726263871763256,25.719727635651296,0.014109504541836931,-0.01927059416227528,0.2857023896734981,2.7362924281984333,1.1475438822562496,0.015386062118753152,0
2003-10-14,7.64,7.78,7.64,7.78,1100,LAF,0.017994858611825267,1.0,1.0,0.0,0.23412698412698413,-0.029925187032418865,22.0863540327924,0.015368104344300155,-0.02266430593445279,0.12365349655277783,0.6001091107474086,1.4370027077648784,0.003735530528362896,0
2003-10-17,7.93,7.93,7.78,7.78,290,LAF,0.019280205655526923,1.0,0.0,-0.018915510718789386,-0.09743290548424738,-0.023839397741530655,27.934315238383803,0.01496051129089527,-0.013062773733843458,0.21779012435624015,0.2215431627196333,1.0714422513207789,0.02057258712441179,1
2003-10-21,7.88,7.88,7.78,7.78,440,LAF,0.012853470437017948,1.0,0.0,-0.012690355329949221,0.03729903536977492,0.0,30.922772109563226,0.014670255663065233,-0.009795608552425339,0.2753718571582235,0.3559870550161812,1.2669323874418819,0.018758555618308553,1
2003-10-22,7.78,7.88,7.78,7.88,910,LAF,0.012690355329949193,1.0,1.0,0.01285347043701801,0.09581993569131833,0.01285347043701801,36.19060402975966,0.014355961364778983,-0.005428421390505145,0.63039370727289,0.7851596203623814,1.071282662675955,0.025270266982607953,0
2003-10-28,8.02,8.02,7.78,7.78,200,LAF,0.0308483290488431,1.0,0.0,0.0,0.009299442033477991,0.0,33.44397747577578,0.013748898631337214,-0.0057959216724534635,0.3409090908745529,0.3883495145631068,0.512050486482032,0.009682964074892678,0
2003-10-30,7.88,7.93,7.88,7.93,850,LAF,0.0063051702395964465,1.0,1.0,0.019280205655527016,0.05221130221130221,0.019280205655527016,42.86542176660832,0.012981783783137395,0.0019857204060131917,1.0227272728407497,1.0911424903722722,0.7779481684084295,0.024495617295979658,1
2003-10-31,7.93,7.97,7.93,7.97,310,LAF,0.005018820577164371,1.0,1.0,0.0050441361916770955,0.07125307125307126,0.024421593830334043,45.097333314419274,0.012352501256530151,0.006229829371765083,0.983548105454446,0.3969270166453265,0.8695590962818865,0.03044664175886192,0
2003-11-03,7.78,7.93,7.78,7.93,710,LAF,0.01891551071878934,1.0,1.0,-0.005018820577164407,0.02764127764127764,0.019280205655527016,43.27672297717118,0.013239440237696708,0.005774918770282023,0.8032255390037307,0.9568733153638814,1.0445732564321863,0.02328970063906474,1
2003-11-04,7.93,7.97,7.93,7.97,10,LAF,0.005018820577164371,1.0,1.0,0.0050441361916770955,0.028255528255528257,0.024421593830334043,45.64008156890286,0.012590552913641816,0.006669189810443843,0.8437200313321022,0.093548328422278,1.1219493413780421,0.02035009001443472,0
2003-11-07,7.97,7.97,7.93,7.93,50,LAF,0.00504413619167718,1.0,0.0,-0.005018820577164407,-0.0430045871559633,-0.005018820577164407,43.382532197399996,0.010491845313201081,0.0033270059044183675,0.5895881382253679,0.11990407673860912,0.590496120916657,0.0009379633187869413,0
2003-11-10,7.93,7.93,7.88,7.88,510,LAF,0.006345177664974597,1.0,0.0,-0.006305170239596425,-0.0328750747160789,-0.006305170239596425,40.674184632406124,0.010257472202120189,3.186284436740294e-05,0.390714917425408,1.0897435897435896,0.4460867205151369,-0.00828565550231156,1
2003-11-11,7.93,8.02,7.93,8.02,1970,LAF,0.01122194513715709,1.0,1.0,0.017766497461928932,0.08422939068100359,0.006273525721455453,50.07290104468233,0.010605410156619095,0.004298374464327015,0.8391869259551209,3.054263565891473,1.230452654862205,0.0034229652679758603,1
2003-11-12,8.02,8.4,8.02,8.4,550,LAF,0.04523809523809533,1.0,1.0,0.04738154613466339,0.11708482676224612,0.053952321204516984,65.87557094077911,0.012633674004499213,0.020673547606438802,1.1393399892570117,1.1022044088176353,1.5220238064629947,0.04466947391824734,1
2003-11-13,8.44,8.77,8.44,8.77,1860,LAF,0.03762827822120868,1.0,1.0,0.04404761904761889,0.22819593787335724,0.10037641154328725,74.3789842804458,0.014249855035765707,0.039520969368282755,1.1393399892570117,3.1,1.259435703383329,0.08682852147243718,1
2003-11-17,9.2,9.2,8.77,8.77,1430,LAF,0.04903078677309005,1.0,0.0,-0.046739130434782616,0.4604449938195303,0.11294416243654815,64.06744350612894,0.019041105836315488,0.04539248795861339,0.7708884483637913,1.310724106324473,1.5634620353948911,0.06615223086501873,0
2003-11-26,9.2,9.2,8.77,8.77,1210,LAF,0.04903078677309005,1.0,0.0,-0.046739130434782616,0.42363877822045154,0.05029940119760479,56.774489063344326,0.02278409742944448,0.0203152301159768,0.49278199373346837,0.5800575263662512,0.884927117271542,-0.00887990454477422,0
2003-11-27,8.77,8.77,8.68,8.68,570,LAF,0.01036866359447003,1.0,0.0,-0.010262257696693311,0.3408319185059423,0.0,54.77961934596235,0.022116647036956594,0.00908815103719296,0.4201523605032256,0.2912621359223301,0.9544628362551991,-0.0394917464898919,0
2003-11-28,8.63,8.68,8.63,8.68,590,LAF,0.005760368663594347,1.0,1.0,0.0,0.1769746646795827,-0.005727376861397571,54.77961934596235,0.02094834143885929,0.0036657945811813253,0.4613106152247696,0.3767560664112388,0.937232750518111,-0.04816860236594056,1
2003-12-04,8.77,8.77,8.73,8.73,700,LAF,0.004581901489117886,1.0,0.0,-0.004561003420752496,0.0538144982589427,0.005760368663594528,55.347249287757954,0.01640204811858311,0.0018755465815141203,0.37401461205821335,0.44052863436123346,0.3053571276933364,-0.02350789740830278,0
2003-12-11,8.68,8.68,8.59,8.59,290,LAF,0.010477299185098935,1.0,0.0,0.011778563015311994,-0.12826674677080205,-0.016036655211912998,51.72781639863643,0.014619074190161513,-0.006228945468521041,0.39804172520859094,0.27751196172248804,1.1254518655254986,-0.008637162432409265,0
2003-12-12,8.59,8.59,8.54,8.54,110,LAF,0.005854800936768234,1.0,0.0,-0.005820721769499548,-0.02561509942703067,-0.005820721769499548,50.025418433483104,0.014072532743520718,-0.005517182382235641,0.3236260802789208,0.11033099297893681,0.8573396498914823,-0.0033790486911218637,1
2003-12-15,8.54,8.73,8.54,8.73,70,LAF,0.02176403207331057,1.0,1.0,0.022248243559719105,0.00870170553428472,0.028268551236749095,55.95713977640159,0.014337527288378915,0.002307685767578116,0.745191479753587,0.093548328422278,1.1413107922888137,0.019714858448487388,1
2003-12-16,8.73,8.82,8.73,8.82,1050,LAF,0.010204081632653045,1.0,1.0,0.010309278350515427,0.04524886877828054,0.03886925795053009,58.47163054600703,0.013906429964027559,0.008578768326907626,0.9063068526866729,1.2650602409638554,1.0107688228372946,0.034363054575874394,1
2003-12-17,8.82,8.92,8.82,8.92,600,LAF,0.011210762331838525,1.0,1.0,0.011337868480725488,0.06613296206056388,0.05064782096584208,61.12722783994367,0.013569116429175207,0.01396689869725587,0.9853607803793808,0.6912442396313364,0.9679340409511433,0.04344471098596791,0
2003-12-18,8.96,8.96,8.77,8.77,1110,LAF,0.021664766248574833,1.0,0.0,-0.01681614349775784,0.01722949689869056,0.020954598370197974,55.40407924423514,0.014362882726235204,0.009423591991414959,0.714934635381874,1.221122112211221,1.2567947797234529,0.022629030794179286,0
2003-12-22,8.77,8.77,8.68,8.68,230,LAF,0.01036866359447003,1.0,0.0,-0.010262257696693311,0.01069703243616287,-0.005727376861397571,52.015235770077346,0.01325335005115853,0.001711980994160589,0.5,0.43478260869565216,1.0494195897090537,-0.00731540329860168,0
2003-12-26,8.68,8.68,8.63,8.63,530,LAF,0.005793742757821429,1.0,0.0,-0.005760368663594306,-0.025745257452574527,-0.015963511972633793,49.74172588739947,0.01032434559012166,-0.0033611033266951473,0.17634757067552548,1.0838445807770962,0.2560384256908774,-0.014271876625477634,0
2003-12-30,8.59,8.59,8.4,8.4,60,LAF,0.02261904761904756,1.0,0.0,-0.02211874272409775,-0.023557528166609765,-0.032258064516129004,40.431075561006665,0.011077349558324066,-0.012600125762773029,-0.0486189943904739,0.15267175572519084,1.006706686927632,-0.033097670427226014,0
2006-01-04,9.48,9.53,9.48,9.53,4110,LAF,0.005246589716684044,1.0,1.0,-0.0052192066805846205,-0.03288810483870968,-0.1295762038518783,21.652642987354888,0.06371314469979447,-0.06156710128790565,0.2508926446075482,0.3666042279903666,0.10749175849976872,-0.23790233442155362,0
2006-01-05,9.53,9.53,9.48,9.48,7050,LAF,0.0052742616033754144,1.0,0.0,-0.005246589716684014,-0.01908705049084707,0.004237288135593209,21.652642987354888,0.06371314469979447,-0.06156710128790565,0.294388741188111,0.6504890201144122,0.10749175849976872,-0.0074283129618955,0
2006-01-06,9.34,9.44,9.34,9.44,9100,LAF,0.010593220338983014,1.0,1.0,-0.0042194092827004814,-0.04278311590240346,0.0,21.652642987354888,0.06371314469979447,-0.06156710128790565,0.3330117851375306,1.039050011418132,0.10749175849976872,0.1587890567493857,0
2006-01-09,9.44,9.44,9.39,9.39,2340,LAF,0.005324813631522783,1.0,0.0,-0.005296610169491456,-0.05826844737791987,-0.019832985386221247,21.652642987354888,0.06371314469979447,-0.06156710128790565,0.36876111261282307,0.2968413040720538,0.10749175849976872,0.2655221072591041,0
2006-01-10,9.39,9.39,9.34,9.34,10100,LAF,0.005353319057815922,1.0,0.0,-0.005324813631522929,-0.08430877120610529,-0.025052192066805867,21.652642987354888,0.06196088748393005,-0.06156710128790565,0.40527377946411,1.2940422805893659,0.10749175849976872,0.324776292461155,0
2006-01-11,9.34,9.34,9.29,9.29,6600,LAF,0.005382131324004382,1.0,0.0,-0.005353319057815886,-0.09170032573289902,-0.025183630640083998,21.652642987354888,0.058229209274940706,-0.06156710128790565,0.05737148481529108,0.9533439260436227,0.10749175849976872,0.3488322831698989,0
2006-01-12,9.29,9.29,9.2,9.2,10960,LAF,0.009782608695652159,1.0,0.0,-0.009687836383207693,-0.1037961242367932,-0.029535864978903037,21.652642987354888,0.05529768326191451,-0.06156710128790565,0.020049168920464492,1.6256303767428062,0.3246822456605667,0.3443846032567748,0
2006-01-17,9.15,9.2,9.15,9.2,6310,LAF,0.005434782608695537,1.0,1.0,0.0,-0.07572687948310793,-0.020234291799787196,21.652642987354888,0.04806834401931271,-0.06156710128790565,0.1932640377793494,0.8364262990455992,1.4935741426986668,0.3136021246046008,0
2006-01-18,9.15,9.2,9.15,9.2,6770,LAF,0.005434782608695537,1.0,1.0,0.0,-0.04944250478657507,-0.014989293361884481,21.652642987354888,0.04502308963284005,-0.06156710128790565,0.23849484373288735,0.9044756179024717,1.5430023074556605,0.28935455673022226,0
2006-01-20,9.29,9.39,9.29,9.39,13810,LAF,0.010649627263045944,1.0,1.0,0.020652173913043637,0.040906398104265405,0.020652173913043637,21.652642987354888,0.03948072187147624,-0.0413868996332144,0.7843034395894752,1.5159165751920967,1.2494518847761578,0.25264554460085586,1
2006-01-25,9.62,9.62,9.44,9.44,8310,LAF,0.01906779661016946,1.0,0.0,0.0,0.0912914691943128,0.026086956521739202,21.652642987354888,0.033131245540572216,-0.016649491118918003,0.8235751144859864,0.7774347460005613,1.2322070747801084,0.1703730639453781,0
2006-01-27,9.2,9.25,9.2,9.25,21060,LAF,0.005405405405405482,1.0,1.0,-0.0201271186440678,-0.011524999288580291,-0.014909478168264156,21.652642987354888,0.03100731598764881,-0.01681695847791953,0.3434752415654032,1.5598844530034812,1.0315679501215302,0.09491531063549147,0
2006-02-06,8.82,9.01,8.82,9.01,19960,LAF,0.021087680355160877,1.0,1.0,-0.025945945945946014,-0.11134031811519461,-0.04555084745762705,21.652642987354888,0.03296836647784025,-0.02506491138952871,-0.010491749978434979,1.3913285933361215,1.0490587183511624,0.0455211093121729,1
2006-02-07,9.06,9.15,9.06,9.15,7910,LAF,0.009836065573770475,1.0,1.0,0.015538290788013276,-0.0898702567721622,-0.03072033898305071,21.652642987354888,0.031237976311861277,-0.021470347732787776,0.25132639274467794,0.5452916034744244,1.3561494994939531,0.04165636346398832,1
2006-02-08,9.2,9.34,9.2,9.34,20300,LAF,0.01498929336188443,1.0,1.0,0.02076502732240426,-0.03477009934314098,-0.010593220338983023,22.328279863144544,0.029869664135025228,-0.0115450216603461,0.5522296280363974,1.2800302667255186,1.541820296742722,0.059298464497545084,0
2006-02-09,9.34,9.34,9.29,9.29,21990,LAF,0.005382131324004382,1.0,0.0,-0.005353319057815886,-0.09445741273546496,-0.01588983050847459,21.989120751939325,0.028269834071003874,-0.008141849250334232,0.4479063956791256,1.3169241825368307,1.3589427356145731,0.055935006330191744,0
2006-02-10,9.29,9.29,9.25,9.25,18830,LAF,0.0043243243243242325,1.0,0.0,-0.0043057050592033574,-0.09376439428834639,0.0,21.705077657125685,0.02667295645370762,-0.007378666634719644,0.4006254871147195,1.0947674418604652,0.9490065671710618,0.04545877605462233,0
2006-02-13,9.15,9.15,9.11,9.11,32900,LAF,0.004390779363337094,1.0,0.0,-0.015135135135135203,-0.13900427611484423,0.011098779134295134,21.652642987354888,0.026246064086234457,-0.011212137134756661,0.21387914660171153,1.751024535632551,1.0517282980040867,0.023387303629870487,0
2006-02-14,9.06,9.11,9.06,9.11,35180,LAF,0.005488474204171124,1.0,1.0,0.0,-0.15931526050520414,-0.004371584699453646,21.652642987354888,0.024763379094658505,-0.01178951954810803,0.2644730194598376,1.666824599639913,0.43905233998327,0.015004262027743076,0
